location	year	month	day	total_cases	new_cases	total_deaths	new_deaths
Sweden	2020	5	11	27301	455	3256	31
Sweden	2020	5	12	28055	754	3313	57
Sweden	2020	5	13	28755	700	3460	147
Sweden	2020	5	14	29415	660	3529	69
Sweden	2020	5	15	30103	688	3646	117
Sweden	2020	5	16	30461	358	3674	28
Sweden	2020	5	17	30720	259	3679	5
Sweden	2020	5	18	31151	431	3698	19
Sweden	2020	5	19	31818	667	3743	45
Sweden	2020	5	20	32626	808	3831	88
Sweden	2020	5	21	33236	610	3871	40
Sweden	2020	5	22	33768	532	3925	54
Sweden	2020	5	23	34171	403	3992	67
Sweden	2020	5	24	34381	210	3998	6
Sweden	2020	5	25	34871	490	4029	31
Sweden	2020	5	26	35617	746	4125	96
Sweden	2020	5	27	36417	800	4220	95
Sweden	2020	5	28	37191	774	4266	46
Sweden	2020	5	29	37964	773	4350	84
Sweden	2020	5	30	38396	432	4395	45
Sweden	2020	5	31	38661	265	4395	0
Sweden	2020	6	1	39309	648	4403	8
Sweden	2020	6	2	40210	901	4468	65
Sweden	2020	6	3	41256	1046	4542	74
Sweden	2020	6	4	42295	1039	4562	20
Sweden	2020	6	5	43441	1146	4639	77
Sweden	2020	6	6	44224	783	4656	17
Sweden	2020	6	7	44686	462	4659	3
Sweden	2020	6	8	45363	677	4694	35
Sweden	2020	6	9	46299	936	4717	23
Sweden	2020	6	10	47736	1437	4795	78
Sweden	2020	6	11	49030	1294	4814	19
Sweden	2020	6	12	50367	1337	4854	40
Sweden	2020	6	13	51409	1042	4874	20
Sweden	2020	6	14	51827	418	4874	0
Sweden	2020	6	15	52511	684	4891	17
Sweden	2020	6	16	53729	1218	4939	48
Sweden	2020	6	17	55186	1457	5041	102
Sweden	2020	6	18	56682	1496	5053	12
Sweden	2020	6	19	57895	1213	5053	0
Sweden	2020	6	20	58597	702	5053	0
Sweden	2020	6	21	58918	321	5053	0
Sweden	2020	6	22	59718	800	5053	0
Sweden	2020	6	23	61030	1312	5161	108
Sweden	2020	6	24	62728	1698	5209	48
Sweden	2020	6	25	64009	1281	5230	21
Sweden	2020	6	26	65212	1203	5280	50
Sweden	2020	6	27	65972	760	5280	0
Sweden	2020	6	28	66392	420	5280	0
Sweden	2020	6	29	67119	727	5280	0
Sweden	2020	6	30	67924	805	5333	53
Sweden	2020	7	1	68608	684	5370	37
Sweden	2020	7	2	69297	689	5411	41
Sweden	2020	7	3	69996	699	5420	9
Sweden	2020	7	4	70366	370	5420	0
Sweden	2020	7	5	70681	315	5420	0
Sweden	2020	7	6	70932	251	5420	0
Sweden	2020	7	7	71210	278	5447	27
Sweden	2020	7	8	71747	537	5482	35
Sweden	2020	7	9	72082	335	5500	18
Sweden	2020	7	10	72459	377	5526	26
Sweden	2020	7	11	72773	314	5526	0
Sweden	2020	7	12	72879	106	5526	0
Sweden	2020	7	13	73049	170	5526	0
Sweden	2020	7	14	73364	315	5545	19
Sweden	2020	7	15	73663	299	5572	27
Sweden	2020	7	16	73936	273	5593	21
Sweden	2020	7	17	74235	299	5619	26
Sweden	2020	7	18	74435	200	5619	0
Sweden	2020	7	19	74545	110	5619	0
Sweden	2020	7	20	74676	131	5619	0
Sweden	2020	7	21	74902	226	5646	27
Sweden	2020	7	22	75199	297	5667	21
Sweden	2020	7	23	75419	220	5676	9
Sweden	2020	7	24	75681	262	5697	21
Sweden	2020	7	25	75819	138	5697	0
Sweden	2020	7	26	75861	42	5697	0
Sweden	2020	7	27	75932	71	5697	0
Sweden	2020	7	28	76215	283	5702	5
Sweden	2020	7	29	76516	301	5730	28
Sweden	2020	7	30	76818	302	5739	9
Sweden	2020	7	31	77076	258	5743	4
Sweden	2020	8	1	77379	303	5743	0
Sweden	2020	8	2	77417	38	5743	0
Sweden	2020	8	3	77582	165	5743	0
Sweden	2020	8	4	77916	334	5747	4
Sweden	2020	8	5	78341	425	5760	13
Sweden	2020	8	6	78719	378	5766	6
Sweden	2020	8	7	79099	380	5763	-3
Sweden	2020	8	8	79359	260	5763	0
Sweden	2020	8	9	79432	73	5763	0
Sweden	2020	8	10	79628	196	5763	0
Sweden	2020	8	11	80045	417	5770	7
Sweden	2020	8	12	80489	444	5774	4
Sweden	2020	8	13	80851	362	5776	2
Sweden	2020	8	14	81195	344	5783	7
Sweden	2020	8	15	81421	226	5783	0
Sweden	2020	8	16	81484	63	5783	0
Sweden	2020	8	17	81658	174	5783	0
Sweden	2020	8	18	81972	314	5790	7
Sweden	2020	8	19	82323	351	5802	12
Sweden	2020	8	20	82656	333	5805	3
Sweden	2020	8	21	82954	298	5810	5
Sweden	2020	8	22	83114	160	5810	0
Sweden	2020	8	23	83171	57	5810	0
Sweden	2020	8	24	83353	182	5810	0
Sweden	2020	8	25	83578	225	5814	4
Sweden	2020	8	26	83824	246	5817	3
Sweden	2020	8	27	83958	134	5820	3
Sweden	2020	8	28	83958	0	5821	1
Sweden	2020	8	29	83958	0	5821	0
Sweden	2020	8	30	83958	0	5821	0
Sweden	2020	8	31	84379	421	5821	0
Sweden	2020	9	1	84521	142	5813	-8
Sweden	2020	9	2	84532	11	5820	7
Sweden	2020	9	3	84729	197	5832	12
Sweden	2020	9	4	84985	256	5835	3
Sweden	2020	9	5	84985	0	5835	0
Sweden	2020	9	6	84985	0	5835	0
Sweden	2020	9	7	85558	573	5835	0
Sweden	2020	9	8	85707	149	5838	3
Sweden	2020	9	9	85880	173	5842	4
Sweden	2020	9	10	86194	314	5843	1
Sweden	2020	9	11	86505	311	5846	3
Sweden	2020	9	12	86505	0	5846	0
Sweden	2020	9	13	86505	0	5846	0
Sweden	2020	9	14	86505	0	5846	0
Sweden	2020	9	15	87345	840	5846	0
Sweden	2020	9	16	87575	230	5860	14
Sweden	2020	9	17	87885	310	5864	4
Sweden	2020	9	18	88237	352	5865	1
Sweden	2020	9	19	88237	0	5865	0
Sweden	2020	9	20	88237	0	5865	0
Sweden	2020	9	21	88237	0	5865	0
Sweden	2020	9	22	89436	1199	5865	0
Sweden	2020	9	23	89756	320	5876	11
Sweden	2020	9	24	90289	533	5878	2
Sweden	2020	9	25	90923	634	5880	2
Sweden	2020	9	26	90923	0	5880	0
Sweden	2020	9	27	90923	0	5880	0
Sweden	2020	9	28	90923	0	5880	0
Sweden	2020	9	29	92466	1543	5880	0
Sweden	2020	9	30	92863	397	5893	13
Sweden	2020	10	1	93615	752	5893	0
Sweden	2020	10	2	94283	668	5895	2
Sweden	2020	10	3	94283	0	5895	0
Sweden	2020	10	4	94283	0	5895	0
Sweden	2020	10	5	94283	0	5895	0
Sweden	2020	10	6	96145	1862	5895	0
Sweden	2020	10	7	96677	532	5892	-3
Sweden	2020	10	8	97532	855	5892	0
Sweden	2020	10	9	98451	919	5894	2
Sweden	2020	10	10	98451	0	5894	0
Sweden	2020	10	11	98451	0	5894	0
Sweden	2020	10	12	98451	0	5894	0
Sweden	2020	10	13	100654	2203	5894	0
Sweden	2020	10	14	101332	678	5907	13
Sweden	2020	10	15	102407	1075	5910	3
Sweden	2020	10	16	103200	793	5918	8
Sweden	2020	10	17	103200	0	5918	0
Sweden	2020	10	18	103200	0	5918	0
Sweden	2020	10	19	103200	0	5918	0
Sweden	2020	10	20	106380	3180	5918	0
Sweden	2020	10	21	107355	975	5929	11
Sweden	2020	10	22	108969	1614	5930	1
Sweden	2020	10	23	110594	1625	5933	3
Sweden	2020	10	24	110594	0	5933	0
Sweden	2020	10	25	110594	0	5933	0
Sweden	2020	10	26	110594	0	5933	0
Sweden	2020	10	27	115785	5191	5933	0
Sweden	2020	10	28	117913	2128	5927	-6
Sweden	2020	10	29	121167	3254	5934	7
Sweden	2020	10	30	124355	3188	5938	4
Sweden	2020	10	31	124355	0	5938	0
Sweden	2020	11	1	124355	0	5938	0
Sweden	2020	11	2	124355	0	5938	0
Sweden	2020	11	3	134532	10177	5938	0
Sweden	2020	11	4	137730	3198	5997	59
Sweden	2020	11	5	141764	4034	6002	5
Sweden	2020	11	6	146461	4697	6022	20
Sweden	2020	11	7	146461	0	6022	0
Sweden	2020	11	8	146461	0	6022	0
Sweden	2020	11	9	146461	0	6022	0
Sweden	2020	11	10	162240	15779	6022	0
Sweden	2020	11	11	166707	4467	6082	60
Sweden	2020	11	12	171365	4658	6122	40
Sweden	2020	11	13	177355	5990	6164	42
Sweden	2020	11	14	177355	0	6164	0
Sweden	2020	11	15	177355	0	6164	0
Sweden	2020	11	16	177355	0	6164	0
Sweden	2020	11	17	192439	15084	6164	0
Sweden	2020	11	18	196446	4007	6321	157
Sweden	2020	11	19	201055	4609	6340	19
Sweden	2020	11	20	208295	7240	6406	66
Sweden	2020	11	21	208295	0	6406	0
Sweden	2020	11	22	208295	0	6406	0
Sweden	2020	11	23	208295	0	6406	0
Sweden	2020	11	24	225560	17265	6406	0
Sweden	2020	11	25	230514	4954	6555	149
Sweden	2020	11	26	236355	5841	6622	67
Sweden	2020	11	27	243129	6774	6681	59
Sweden	2020	11	28	243129	0	6681	0
Sweden	2020	11	29	243129	0	6681	0
Sweden	2020	11	30	243129	0	6681	0
Sweden	2020	12	1	260758	17629	6681	0
Sweden	2020	12	2	266158	5400	6972	291
Sweden	2020	12	3	272643	6485	7007	35
Sweden	2020	12	4	278912	6269	7067	60
Sweden	2020	12	5	278912	0	7067	0
Sweden	2020	12	6	278912	0	7067	0
Sweden	2020	12	7	278912	0	7067	0
Sweden	2020	12	8	297732	18820	7067	0
Sweden	2020	12	9	304793	7061	7296	229
Sweden	2020	12	10	312728	7935	7354	58
Sweden	2020	12	11	320098	7370	7514	160
Sweden	2020	12	12	320098	0	7514	0
Sweden	2020	12	13	320098	0	7514	0
Sweden	2020	12	14	320098	0	7514	0
Sweden	2020	12	15	341029	20931	7514	0
Sweden	2020	12	16	348585	7556	7802	288
Sweden	2020	12	17	357466	8881	7893	91
Sweden	2020	12	18	367120	9654	7993	100
Sweden	2020	12	19	367120	0	7993	0
Sweden	2020	12	20	367120	0	7993	0
Sweden	2020	12	21	367120	0	7993	0
Sweden	2020	12	22	389439	22319	7993	0
Sweden	2020	12	23	396048	6609	8279	286
Sweden	2020	12	24	396048	0	8279	0
Sweden	2020	12	25	396048	0	8279	0
Sweden	2020	12	26	396048	0	8279	0
Sweden	2020	12	27	396048	0	8279	0
Sweden	2020	12	28	396048	0	8279	0
Sweden	2020	12	29	428533	32485	8279	0
Sweden	2020	12	30	437379	8846	8727	448
Sweden	2020	12	31	437379	0	8727	0
Switzerland	2020	2	25	1	1		
Switzerland	2020	2	26	1	0		
Switzerland	2020	2	27	8	7		
Switzerland	2020	2	28	8	0		
Switzerland	2020	2	29	18	10		
Switzerland	2020	3	1	27	9		
Switzerland	2020	3	2	42	15		
Switzerland	2020	3	3	56	14		
Switzerland	2020	3	4	90	34		
Switzerland	2020	3	5	114	24		
Switzerland	2020	3	6	214	100	1	1
Switzerland	2020	3	7	268	54	1	0
Switzerland	2020	3	8	337	69	2	1
Switzerland	2020	3	9	374	37	2	0
Switzerland	2020	3	10	491	117	5	3
Switzerland	2020	3	11	652	161	7	2
Switzerland	2020	3	12	652	0	10	3
Switzerland	2020	3	13	1139	487	11	1
Switzerland	2020	3	14	1359	220	14	3
Switzerland	2020	3	15	2200	841	22	8
Switzerland	2020	3	16	2200	0	33	11
Switzerland	2020	3	17	2700	500	40	7
Switzerland	2020	3	18	3028	328	48	8
Switzerland	2020	3	19	4075	1047	58	10
Switzerland	2020	3	20	5294	1219	78	20
Switzerland	2020	3	21	6575	1281	98	20
Switzerland	2020	3	22	7474	899	113	15
Switzerland	2020	3	23	8795	1321	141	28
Switzerland	2020	3	24	9877	1082	161	20
Switzerland	2020	3	25	10897	1020	196	35
Switzerland	2020	3	26	11811	914	238	42
Switzerland	2020	3	27	12928	1117	273	35
Switzerland	2020	3	28	14076	1148	329	56
Switzerland	2020	3	29	14829	753	376	47
Switzerland	2020	3	30	15922	1093	434	58
Switzerland	2020	3	31	16605	683	485	51
Switzerland	2020	4	1	17768	1163	546	61
Switzerland	2020	4	2	18827	1059	605	59
Switzerland	2020	4	3	19606	779	660	55
Switzerland	2020	4	4	20505	899	719	59
Switzerland	2020	4	5	21100	595	771	52
Switzerland	2020	4	6	21657	557	823	52
Switzerland	2020	4	7	22253	596	882	59
Switzerland	2020	4	8	23280	1027	946	64
Switzerland	2020	4	9	24051	771	991	45
Switzerland	2020	4	10	24551	500	1046	55
Switzerland	2020	4	11	25107	556	1087	41
Switzerland	2020	4	12	25415	308	1141	54
Switzerland	2020	4	13	25688	273	1173	32
Switzerland	2020	4	14	25936	248	1209	36
Switzerland	2020	4	15	26336	400	1256	47
Switzerland	2020	4	16	26732	396	1298	42
Switzerland	2020	4	17	27078	346	1330	32
Switzerland	2020	4	18	27404	326	1366	36
Switzerland	2020	4	19	27740	336	1391	25
Switzerland	2020	4	20	27944	204	1432	41
Switzerland	2020	4	21	28063	119	1469	37
Switzerland	2020	4	22	28268	205	1497	28
Switzerland	2020	4	23	28496	228	1531	34
Switzerland	2020	4	24	28677	181	1554	23
Switzerland	2020	4	25	28894	217	1581	27
Switzerland	2020	4	26	29061	167	1594	13
Switzerland	2020	4	27	29164	103	1614	20
Switzerland	2020	4	28	29264	100	1637	23
Switzerland	2020	4	29	29407	143	1649	12
Switzerland	2020	4	30	29586	179	1665	16
Switzerland	2020	5	1	29705	119	1679	14
Switzerland	2020	5	2	29817	112	1688	9
Switzerland	2020	5	3	29905	88	1695	7
Switzerland	2020	5	4	29981	76	1702	7
Switzerland	2020	5	5	30009	28	1714	12
Switzerland	2020	5	6	30060	51	1719	5
Switzerland	2020	5	7	30126	66	1730	11
Switzerland	2020	5	8	30207	81	1738	8
Switzerland	2020	5	9	30251	44	1745	7
Switzerland	2020	5	10	30305	54	1754	9
Switzerland	2020	5	11	30344	39	1757	3
Switzerland	2020	5	12	30380	36	1758	1
Switzerland	2020	5	13	30413	33	1761	3
Switzerland	2020	5	14	30463	50	1763	2
Switzerland	2020	5	15	30514	51	1767	4
Switzerland	2020	5	16	30572	58	1768	1
Switzerland	2020	5	17	30587	15	1772	4
Switzerland	2020	5	18	30597	10	1778	6
Switzerland	2020	5	19	30618	21	1781	3
Switzerland	2020	5	20	30658	40	1781	0
Switzerland	2020	5	21	30694	36	1786	5
Switzerland	2020	5	22	30707	13	1788	2
Switzerland	2020	5	23	30725	18	1789	1
Switzerland	2020	5	24	30736	11	1790	1
Switzerland	2020	5	25	30746	10	1793	3
Switzerland	2020	5	26	30761	15	1795	2
Switzerland	2020	5	27	30776	15	1796	1
Switzerland	2020	5	28	30796	20	1796	0
Switzerland	2020	5	29	30828	32	1796	0
Switzerland	2020	5	30	30845	17	1796	0
Switzerland	2020	5	31	30862	17	1796	0
Switzerland	2020	6	1	30871	9	1796	0
Switzerland	2020	6	2	30874	3	1796	0
Switzerland	2020	6	3	30893	19	1796	0
Switzerland	2020	6	4	30913	20	1796	0
Switzerland	2020	6	5	30936	23	1796	0
Switzerland	2020	6	6	30956	20	1796	0
Switzerland	2020	6	7	30965	9	1798	2
Switzerland	2020	6	8	30972	7	1799	1
Switzerland	2020	6	9	30988	16	1799	0
Switzerland	2020	6	10	31011	23	1800	1
Switzerland	2020	6	11	31044	33	1800	0
Switzerland	2020	6	12	31063	19	1802	2
Switzerland	2020	6	13	31094	31	1802	0
Switzerland	2020	6	14	31117	23	1802	0
Switzerland	2020	6	15	31131	14	1802	0
Switzerland	2020	6	16	31154	23	1803	1
Switzerland	2020	6	17	31187	33	1805	2
Switzerland	2020	6	18	31200	13	1805	0
Switzerland	2020	6	19	31235	35	1805	0
Switzerland	2020	6	20	31243	8	1805	0
Switzerland	2020	6	21	31292	49	1806	1
Switzerland	2020	6	22	31310	18	1808	2
Switzerland	2020	6	23	31332	22	1808	0
Switzerland	2020	6	24	31376	44	1808	0
Switzerland	2020	6	25	31428	52	1808	0
Switzerland	2020	6	26	31486	58	1808	0
Switzerland	2020	6	27	31555	69	1808	0
Switzerland	2020	6	28	31617	62	1808	0
Switzerland	2020	6	29	31652	35	1809	1
Switzerland	2020	6	30	31714	62	1809	0
Switzerland	2020	7	1	31851	137	1810	1
Switzerland	2020	7	2	31967	116	1810	0
Switzerland	2020	7	3	32101	134	1810	0
Switzerland	2020	7	4	32198	97	1810	0
Switzerland	2020	7	5	32268	70	1810	0
Switzerland	2020	7	6	32315	47	1811	1
Switzerland	2020	7	7	32369	54	1811	0
Switzerland	2020	7	8	32498	129	1813	2
Switzerland	2020	7	9	32586	88	1813	0
Switzerland	2020	7	10	32690	104	1813	0
Switzerland	2020	7	11	32817	127	1813	0
Switzerland	2020	7	12	32883	66	1813	0
Switzerland	2020	7	13	32946	63	1813	0
Switzerland	2020	7	14	33016	70	1813	0
Switzerland	2020	7	15	33148	132	1814	1
Switzerland	2020	7	16	33290	142	1815	1
Switzerland	2020	7	17	33382	92	1815	0
Switzerland	2020	7	18	33492	110	1815	0
Switzerland	2020	7	19	33591	99	1815	0
Switzerland	2020	7	20	33634	43	1818	3
Switzerland	2020	7	21	33742	108	1819	1
Switzerland	2020	7	22	33883	141	1819	0
Switzerland	2020	7	23	34000	117	1821	2
Switzerland	2020	7	24	34154	154	1822	1
Switzerland	2020	7	25	34302	148	1822	0
Switzerland	2020	7	26	34412	110	1823	1
Switzerland	2020	7	27	34477	65	1824	1
Switzerland	2020	7	28	34609	132	1825	1
Switzerland	2020	7	29	34802	193	1825	0
Switzerland	2020	7	30	35022	220	1825	0
Switzerland	2020	7	31	35232	210	1827	2
Switzerland	2020	8	1	35412	180	1828	1
Switzerland	2020	8	2	35550	138	1828	0
Switzerland	2020	8	3	35616	66	1828	0
Switzerland	2020	8	4	35746	130	1829	1
Switzerland	2020	8	5	35927	181	1830	1
Switzerland	2020	8	6	36108	181	1831	1
Switzerland	2020	8	7	36269	161	1832	1
Switzerland	2020	8	8	36451	182	1833	1
Switzerland	2020	8	9	36603	152	1833	0
Switzerland	2020	8	10	36708	105	1834	1
Switzerland	2020	8	11	36895	187	1835	1
Switzerland	2020	8	12	37169	274	1835	0
Switzerland	2020	8	13	37403	234	1836	1
Switzerland	2020	8	14	37671	268	1836	0
Switzerland	2020	8	15	37924	253	1838	2
Switzerland	2020	8	16	38124	200	1838	0
Switzerland	2020	8	17	38252	128	1840	2
Switzerland	2020	8	18	38449	197	1840	0
Switzerland	2020	8	19	38760	311	1840	0
Switzerland	2020	8	20	39026	266	1840	0
Switzerland	2020	8	21	39332	306	1841	1
Switzerland	2020	8	22	39627	295	1842	1
Switzerland	2020	8	23	39903	276	1843	1
Switzerland	2020	8	24	40060	157	1844	1
Switzerland	2020	8	25	40262	202	1844	0
Switzerland	2020	8	26	40645	383	1844	0
Switzerland	2020	8	27	41006	361	1845	1
Switzerland	2020	8	28	41346	340	1845	0
Switzerland	2020	8	29	41722	376	1846	1
Switzerland	2020	8	30	42014	292	1847	1
Switzerland	2020	8	31	42177	163	1848	1
Switzerland	2020	9	1	42393	216	1848	0
Switzerland	2020	9	2	42763	370	1851	3
Switzerland	2020	9	3	43127	364	1851	0
Switzerland	2020	9	4	43532	405	1852	1
Switzerland	2020	9	5	43957	425	1853	1
Switzerland	2020	9	6	44401	444	1857	4
Switzerland	2020	9	7	44592	191	1857	0
Switzerland	2020	9	8	44837	245	1859	2
Switzerland	2020	9	9	45306	469	1862	3
Switzerland	2020	9	10	45711	405	1862	0
Switzerland	2020	9	11	46239	528	1866	4
Switzerland	2020	9	12	46704	465	1870	4
Switzerland	2020	9	13	47179	475	1870	0
Switzerland	2020	9	14	47436	257	1870	0
Switzerland	2020	9	15	47751	315	1871	1
Switzerland	2020	9	16	48265	514	1878	7
Switzerland	2020	9	17	48795	530	1883	5
Switzerland	2020	9	18	49283	488	1886	3
Switzerland	2020	9	19	49283	0	1890	4
Switzerland	2020	9	20	49283	0	1890	0
Switzerland	2020	9	21	50378	1095	1893	3
Switzerland	2020	9	22	50664	286	1894	1
Switzerland	2020	9	23	51101	437	1897	3
Switzerland	2020	9	24	51492	391	1901	4
Switzerland	2020	9	25	51864	372	1902	1
Switzerland	2020	9	26	51864	0	1903	1
Switzerland	2020	9	27	51864	0	1904	1
Switzerland	2020	9	28	52646	782	1908	4
Switzerland	2020	9	29	52871	225	1908	0
Switzerland	2020	9	30	53282	411	1908	0
Switzerland	2020	10	1	53832	550	1912	4
Switzerland	2020	10	2	54384	552	1913	1
Switzerland	2020	10	3	54384	0	1913	0
Switzerland	2020	10	4	54384	0	1914	1
Switzerland	2020	10	5	55932	1548	1916	2
Switzerland	2020	10	6	56632	700	1918	2
Switzerland	2020	10	7	57709	1077	1919	1
Switzerland	2020	10	8	58881	1172	1923	4
Switzerland	2020	10	9	60368	1487	1925	2
Switzerland	2020	10	10	60368	0	1927	2
Switzerland	2020	10	11	60368	0	1930	3
Switzerland	2020	10	12	64436	4068	1936	6
Switzerland	2020	10	13	65881	1445	1944	8
Switzerland	2020	10	14	68704	2823	1950	6
Switzerland	2020	10	15	71317	2613	1956	6
Switzerland	2020	10	16	74422	3105	1966	10
Switzerland	2020	10	17	74422	0	1973	7
Switzerland	2020	10	18	74422	0	1981	8
Switzerland	2020	10	19	83159	8737	1993	12
Switzerland	2020	10	20	86167	3008	2007	14
Switzerland	2020	10	21	91763	5596	2023	16
Switzerland	2020	10	22	97019	5256	2044	21
Switzerland	2020	10	23	103653	6634	2066	22
Switzerland	2020	10	24	103653	0	2096	30
Switzerland	2020	10	25	103653	0	2121	25
Switzerland	2020	10	26	121093	17440	2143	22
Switzerland	2020	10	27	127042	5949	2179	36
Switzerland	2020	10	28	135658	8616	2220	41
Switzerland	2020	10	29	145044	9386	2280	60
Switzerland	2020	10	30	154251	9207	2324	44
Switzerland	2020	10	31	154251	0	2378	54
Switzerland	2020	11	1	154251	0	2437	59
Switzerland	2020	11	2	176177	21926	2504	67
Switzerland	2020	11	3	182303	6126	2582	78
Switzerland	2020	11	4	192376	10073	2670	88
Switzerland	2020	11	5	202504	10128	2755	85
Switzerland	2020	11	6	211913	9409	2839	84
Switzerland	2020	11	7	211913	0	2908	69
Switzerland	2020	11	8	211913	0	2994	86
Switzerland	2020	11	9	229222	17309	3100	106
Switzerland	2020	11	10	235202	5980	3196	96
Switzerland	2020	11	11	243472	8270	3295	99
Switzerland	2020	11	12	250396	6924	3392	97
Switzerland	2020	11	13	257135	6739	3482	90
Switzerland	2020	11	14	257135	0	3567	85
Switzerland	2020	11	15	257135	0	3658	91
Switzerland	2020	11	16	269974	12839	3769	111
Switzerland	2020	11	17	274534	4560	3870	101
Switzerland	2020	11	18	280648	6114	3967	97
Switzerland	2020	11	19	285655	5007	4070	103
Switzerland	2020	11	20	290601	4946	4158	88
Switzerland	2020	11	21	290601	0	4235	77
Switzerland	2020	11	22	290601	0	4321	86
Switzerland	2020	11	23	300352	9751	4423	102
Switzerland	2020	11	24	304593	4241	4517	94
Switzerland	2020	11	25	309469	4876	4611	94
Switzerland	2020	11	26	313978	4509	4704	93
Switzerland	2020	11	27	318290	4312	4779	75
Switzerland	2020	11	28	318290	0	4857	78
Switzerland	2020	11	29	318290	0	4946	89
Switzerland	2020	11	30	327072	8782	5053	107
Switzerland	2020	12	1	330874	3802	5160	107
Switzerland	2020	12	2	335660	4786	5245	85
Switzerland	2020	12	3	340115	4455	5341	96
Switzerland	2020	12	4	344497	4382	5418	77
Switzerland	2020	12	5	344497	0	5494	76
Switzerland	2020	12	6	344497	0	5584	90
Switzerland	2020	12	7	354306	9809	5683	99
Switzerland	2020	12	8	358568	4262	5780	97
Switzerland	2020	12	9	363654	5086	5882	102
Switzerland	2020	12	10	368695	5041	5970	88
Switzerland	2020	12	11	373831	5136	6058	88
Switzerland	2020	12	12	373831	0	6137	79
Switzerland	2020	12	13	373831	0	6235	98
Switzerland	2020	12	14	384557	10726	6345	110
Switzerland	2020	12	15	388828	4271	6439	94
Switzerland	2020	12	16	394453	5625	6560	121
Switzerland	2020	12	17	399511	5058	6654	94
Switzerland	2020	12	18	403989	4478	6736	82
Switzerland	2020	12	19	403989	0	6803	67
Switzerland	2020	12	20	403989	0	6912	109
Switzerland	2020	12	21	413991	10002	7010	98
Switzerland	2020	12	22	418266	4275	7110	100
Switzerland	2020	12	23	423299	5033	7203	93
Switzerland	2020	12	24	428197	4898	7287	84
Switzerland	2020	12	25	428197	0	7352	65
Switzerland	2020	12	26	428197	0	7432	80
Switzerland	2020	12	27	428197	0	7536	104
Switzerland	2020	12	28	438284	10087	7609	73
Switzerland	2020	12	29	442481	4197	7703	94
Switzerland	2020	12	30	447905	5424	7796	93
Switzerland	2020	12	31	452296	4391	7873	77
Turkey	2020	3	11	1	1		
Turkey	2020	3	12	1	0		
Turkey	2020	3	13	5	4		
Turkey	2020	3	14	5	0		
Turkey	2020	3	15	6	1		
Turkey	2020	3	16	18	12		
Turkey	2020	3	17	47	29	1	1
Turkey	2020	3	18	98	51	1	0
Turkey	2020	3	19	192	94	3	2
Turkey	2020	3	20	359	167	4	1
Turkey	2020	3	21	670	311	9	5
Turkey	2020	3	22	1236	566	30	21
Turkey	2020	3	23	1529	293	37	7
Turkey	2020	3	24	1872	343	44	7
Turkey	2020	3	25	2433	561	59	15
Turkey	2020	3	26	3629	1196	75	16
Turkey	2020	3	27	5698	2069	92	17
Turkey	2020	3	28	7402	1704	108	16
Turkey	2020	3	29	9217	1815	131	23
Turkey	2020	3	30	10827	1610	168	37
Turkey	2020	3	31	13531	2704	214	46
Turkey	2020	4	1	15679	2148	277	63
Turkey	2020	4	2	18135	2456	356	79
Turkey	2020	4	3	20921	2786	425	69
Turkey	2020	4	4	23934	3013	501	76
Turkey	2020	4	5	27069	3135	574	73
Turkey	2020	4	6	30217	3148	649	75
Turkey	2020	4	7	34109	3892	725	76
Turkey	2020	4	8	38226	4117	812	87
Turkey	2020	4	9	42282	4056	908	96
Turkey	2020	4	10	47029	4747	1006	98
Turkey	2020	4	11	52167	5138	1101	95
Turkey	2020	4	12	56956	4789	1198	97
Turkey	2020	4	13	61049	4093	1296	98
Turkey	2020	4	14	65111	4062	1403	107
Turkey	2020	4	15	69392	4281	1518	115
Turkey	2020	4	16	74193	4801	1643	125
Turkey	2020	4	17	78546	4353	1769	126
Turkey	2020	4	18	82329	3783	1890	121
Turkey	2020	4	19	86306	3977	2017	127
Turkey	2020	4	20	90980	4674	2140	123
Turkey	2020	4	21	95591	4611	2259	119
